,A,B,C,label
17541,4176.351126062633,382.7199367323035,-75.38839361754924,599974.5954250278
17542,-2781.419849823082,601.774099376188,-133.70675663409,-78095.59313558682
17543,3409.6882830338404,993.5690828130635,-162.16629054555858,233121.20937703087
17544,2603.714215575838,417.5283735184913,-201.70849203078257,54414.165545206655
17545,-2762.5060929586666,94.60411772698515,-150.5306377434468,-78446.71985878055
17546,3097.8130329161468,140.75618921110112,-76.56109176379836,131451.5755261697
17547,-259.16727625814434,74.60565176343286,-109.2776038700336,-0.7677687157430644
17548,-2312.266206064253,-73.78657272415484,-115.55429739930901,-32796.655127755716
17549,-2937.2660626776274,166.26905351345405,-209.4267060324566,-107709.08618198826
17550,4660.4005747331175,-55.26497867154632,-150.9986894355115,986963.0472469816
17551,1241.8761102238475,-436.95492889589445,-73.01545635232854,1271.4539699225782
17552,-4141.177849421065,-40.24626577420128,-263.35465585230827,-607988.2751345504
17553,1195.772757922645,-7.340252310407664,-204.3430787858273,943.7149290895134
17554,1512.6545987974403,920.9762092548748,0.9181938243013974,5628.763086149322
17555,-3151.8472077876754,-21.26920690588122,-118.03459896993374,-150999.77639561318
17556,3453.8838044733116,256.53538723197255,-137.16246074811224,225132.07129425835
17557,2631.787505312151,-353.6114868897696,-215.03406511159753,52609.1469785582
17558,1304.986648014898,-79.99667396264601,-106.20204252260012,1594.992546255182
17559,-1967.1277888793625,-500.6108725188641,-183.11796921962036,-17192.044958163366
17560,3320.836556550729,229.43822100896747,-113.59446776994855,185748.58587242037
17561,-2418.1854200302696,548.7034212891803,-110.03797973778153,-38684.18459836041
17562,5211.515679345161,-662.1287265874078,-168.89560746070993,1685040.8612681362
17563,-3139.4703013776793,1192.0489093712176,-191.05964165748634,-146507.85576161073
17564,3327.0240938773413,-131.56142137994146,-87.47089932448769,182845.135784224
17565,-714.7457592983399,2019.2773390650077,-218.44083137836134,-2973.5249755139303
17566,-2935.0170144975386,-316.818479165138,-74.97506415442888,-108610.55596643218
17567,-1140.7274429856236,254.71433115379605,-235.60038034463432,-1043.4332053329344
17568,682.2805171777403,369.1897020696882,-186.14693748496848,67.9086323345257
17569,29.9933007040078,996.544735220822,-199.09337594486357,15.589353576066626
17570,3108.3382910211376,1134.1280189762183,-287.6697948379059,145864.10396416258
17571,-268.1883010423241,22.518378584071115,-149.60378315473372,-1.156804023866137
17572,1760.1192758274876,428.3000197025918,-146.95658706799952,7952.09426557773
17573,-5412.404812842053,1095.603509336243,-43.83106387782959,-2101681.112240017
17574,-893.8030558160104,622.1968557294124,-109.23183410095848,-340.21633451137006
17575,4393.556438619299,287.8891146396376,-278.1422623142613,728283.6041922912
17576,2076.727929166954,715.5618180518292,-235.48624622077304,18647.271280411824
17577,-1101.9949690348187,329.11666290555877,-135.3979025138529,-813.649047362916
17578,-1680.3596808657342,-1236.9353971713451,-152.34726074258384,-12566.111969525515
17579,373.8101465042937,931.6660217319417,-190.9567064447724,84.82118128372989
17580,1378.510299929091,1438.1650257326994,-142.59495528957623,5759.834773294205
17581,-114.87932056824204,-1275.2390089700527,-234.16914126058884,-269.9179447032026
17582,-2417.4600355433067,30.469358654017213,-199.74988602182646,-41699.48232694737
17583,386.97335619602865,427.48177481445254,-127.91854859446906,8.733042009884432
17584,-1720.7353645792402,869.6492461197819,-99.4057848275381,-7550.928349005475
17585,-2712.591788159487,1441.696375609769,-128.7840503580312,-73914.5044677503
17586,373.9810482968363,-393.4527980413367,-179.91959482986422,4.03909252284784
17587,271.7883604143713,-1235.7502072835227,-139.27065955042553,75.38437219304934
17588,-1681.3844379336006,520.3899065324908,-250.95580333874412,-6882.065189296015
17589,-8761.767411518687,-243.17624348557786,-216.00629518651647,-24916289.216874994
17590,1282.2028703713672,-1083.4042292967383,-81.87227756126406,2151.328151551187
17591,-30.413731653648227,741.9556656004443,-49.797797075237455,0.345068814228554
17592,257.47372838004446,517.9915306595967,-156.21488815046118,5.850986131120425
17593,-2189.3503489999853,-258.7844099675911,-176.34303338217524,-26760.24462839314
17594,3527.24893512522,395.466269216163,-172.5359116445049,251224.4108836515
17595,-1928.5131851940025,722.4812930470116,-207.78598277859766,-13300.665055708174
17596,951.0395458311008,1034.2664670730187,-45.45902792166528,1040.517162532315
17597,1756.9542165005737,-19.292890205012895,-275.9596510904361,6559.284386565368
17598,-4998.788988512475,-529.0199021066027,-140.25894076465804,-1559329.8497237023
17599,-3111.704919299039,96.85583118088667,-173.1471261733236,-142547.23370591446
17600,2417.9582266916636,-67.78712798209784,-101.28450857400298,36580.79117193511
17601,-603.2224552237424,-295.0784590140121,-95.32828951424626,-61.48276072340781
17602,448.2206761962122,-448.7746132309918,-130.98714468624004,11.65050565166324
17603,2904.3447137386806,1528.0045437704514,-91.95349884373982,128914.02069784443
17604,1370.3400488465825,-235.00568640475416,-175.4517229676357,1913.9790600354668
17605,-2251.3468260619297,-598.9382123524837,-75.20678402781594,-31707.889455908226
17606,1349.2175574174507,430.1363942833789,-170.90238984918113,2086.9679424221927
17607,-2069.431190251477,180.26539169934563,-127.25416559941343,-18374.542932702556
17608,-766.3768726234587,1.0182546324359123,-133.67040670096634,-147.1393733888103
17609,-4797.417031100245,1134.7084418863144,-187.5477559578999,-1181650.7809689043
17610,296.1352049953194,1758.920159169807,-125.6384071552642,924.0167321768907
17611,-4036.434276373985,371.2018777545182,-203.2263548017834,-512583.41349484946
17612,-1207.446047733381,953.2294687679265,-155.905379008557,-1686.1221913724953
17613,1546.6924091513788,-845.3095925974242,-127.37853994664717,4049.275382356854
17614,324.22212693579246,170.55077735288734,-220.13711060363119,0.823180384618827
17615,-664.8314786277967,1049.0576255470621,-93.17109527983136,-301.70191609056116
17616,1497.1702214395507,-129.3975036378709,-122.68532591142625,3154.0031260480896
17617,-2349.197639670536,574.7526069022797,-27.52659694476813,-32453.481901668318
17618,-3965.511092512065,1563.2957593214403,-29.16828775206183,-452118.0213916719
17619,-600.1159575391997,-1111.417448235154,-123.6814466714606,-523.1578553739402
17620,1264.8436420126734,726.0907931046814,-273.1175157526341,1660.8902446335285
17621,276.34187856399535,294.31853778236587,-205.43894571782636,1.078725464482729
17622,995.8194114162112,677.9420918134557,-63.260953055179655,695.6430270928686
17623,-1787.6972125964123,-323.43519032505526,-154.61620454215816,-10107.678666174472
17624,-2332.16166072209,482.54190198644665,-48.48068232989873,-31581.929677593846
17625,-6770.568393802314,839.1420242304196,-236.18110694668906,-6662722.494685916
17626,-3927.6023187103137,-660.5114932618998,-215.12260919335532,-495814.0809607371
17627,3060.7906558589716,1094.0286794459569,-194.73861355099598,139303.9628002343
17628,-2527.02699279189,460.16857933592377,-212.7664082611468,-50111.05779111864
17629,4167.6698483991095,188.0227128895872,-158.3068004451829,571059.2944296806
17630,1800.316113655943,94.27780295226671,-140.87163228440642,8238.646610677899
17631,-1481.6727145819202,423.70254454574706,-250.56893996970047,-3717.487941384195
17632,-679.2433821678065,-151.21966906114403,-121.86156155177528,-91.34922505237333
17633,502.1908699773104,268.0598462549325,-117.77896101431796,15.354840939718724
17634,-30.5669243957565,649.3524580013288,-128.63125338829514,-0.2839062952558105
17635,360.6040494655853,1181.9565424336731,-151.12795018493244,211.80481553375523
17636,-1488.0918426686835,162.05429488853264,-49.26610254051745,-3420.7753222930737
17637,-2897.2795074618402,1359.387699225268,-169.16021287377473,-100610.72028061117
17638,-624.3783277778927,-281.5828109820376,-227.9578499565302,-93.04070075058954
17639,4242.964942393129,-290.80054355134905,-249.65421759119067,592539.8634225542
17640,-1076.7165408004912,-583.865566020384,-98.91805866648832,-1078.7084261203006
17641,-1060.1956057565906,236.82255297716858,-179.60649150971153,-699.990309001213
17642,867.8991184943042,1072.2772982434876,-90.5181993926368,800.1886318583529
17643,-61.447165401945284,853.2694472307725,-175.8875930224561,-3.864539913887376
17644,4161.975555173068,-178.10364264992546,-151.35239525071648,553896.0015135931
17645,2719.569793368833,1028.9662918352965,-109.72690864137053,80665.41331939046
17646,-409.8581351924208,421.84381434158263,-85.93319517312739,-10.82020547006196
17647,-5562.802662554621,74.48366193621425,-144.1747013949691,-2539116.634084345
17648,965.0969930818983,1314.5597948125567,-66.17139167737301,1783.4117381926553
17649,-1083.132992358078,-1231.5861330923792,-268.66805779789587,-3202.4938714945724
17650,-3039.4327811819144,131.12486536254139,-164.78433699761896,-126119.01854842664
17651,2302.8789859745116,559.9139096126529,-303.0287056542556,28743.91030414004
17652,402.74552822468723,336.3770842137876,-213.27269928452588,5.228481331300176
17653,2601.363996539117,20.413556826107055,-204.3621414402421,51182.80103781805
17654,-3977.5144718589154,-117.71712594094913,-235.77455051560867,-498354.7054417954
17655,-1119.4611709509525,828.0351305408633,-344.9042842585251,-1220.116277865665
17656,4430.381472882829,-216.16783924907384,-124.94364767525352,762400.1071033301
17657,1320.6021881674312,-167.20861383847796,-60.82552172335173,1736.8086959546895
17658,-599.0246838116217,188.7500318747423,-215.19919765614154,-47.45300123144615
17659,-3436.563116922057,961.9861564027123,-115.95591396541897,-221994.3943965834
17660,4654.629234613133,298.69184303860555,-128.74514386410635,1010236.4924461781
17661,-4596.924141685463,-297.2939351907613,-101.1232945132042,-1001420.1021061402
17662,1402.5113088795765,-305.28471441178795,-238.84764024566329,2055.428495906903
17663,-4810.584583950782,55.65533659616858,-45.188973598724516,-1208012.0213457253
17664,-1985.4596367670465,326.2674537300927,-160.93635076978893,-14995.32515344562
17665,2672.3397201027624,343.4009310961925,-61.47276391893543,65014.134787895586
17666,-2023.5804048402883,1343.9272701107004,-186.158154689989,-19303.986968574147
17667,-693.7873315519788,457.92876865879884,-71.01790763369787,-91.78722774343626
17668,-846.8636454930607,157.2282814129559,-132.5464662609857,-226.12249568355344
17669,-887.5250971465284,-323.8118256585552,-229.44187914958368,-429.3280006013876
17670,-1402.3702223518849,230.70549967362226,-140.46855816981784,-2683.007371909592
17671,4299.090377083926,587.0620511383476,-84.68138832157072,705663.9092343949
17672,4246.748014897536,-685.7117435059092,-271.9381183049758,584512.5150536195
17673,3999.088103123323,226.9070563757748,-140.20039774253368,467895.1092882451
17674,2998.565105353827,171.70642267438387,-249.43943218875233,105190.037824462
17675,-3872.9352470176696,198.696298109665,-185.3023389402359,-420025.71469622746
17676,-85.52885784241988,-612.5945298741432,32.10021629562098,-4.12689475232574
17677,2109.7590471195795,259.0811640548549,-121.00339466245208,19135.995762372495
17678,4989.478962591189,-213.83394137564056,-93.66702419209767,1396642.3892239153
17679,607.3438562473123,-744.9316538896794,-47.17814858691061,93.11367806106261
17680,4139.7869342988115,315.75927250409643,-85.1818475843098,569130.6072013605
17681,412.1058049040934,279.74322516474825,-171.3923918812578,5.272518569336804
17682,-443.2376974999312,382.99347888509817,-114.51422134700553,-13.122793386820524
17683,1718.0604503915308,-1614.068192251547,-136.19451482171684,10481.0764336648
17684,-1825.983014608459,88.95749649356796,-91.96137281032668,-9816.275176270996
17685,477.6411579725755,-2159.752618753589,-107.84757104957559,1667.0366208618925
17686,4519.316667435816,-22.83408418315173,-102.69366897766136,856635.8058514441
17687,137.98186536310584,499.293451189229,-137.9416265670087,2.4602543336798073
17688,1040.4181719091212,475.18563317150756,-148.9749633945409,616.9556100859771
17689,2550.257906936061,-337.2398617925238,-116.10662550020632,46637.639922767805
17690,-2250.6911087523995,1040.7640270537397,-141.67959741251096,-28488.79798201119
17691,-964.5881201638615,-198.20654167969496,-66.1117382448309,-459.3505707222272
17692,-9652.952216972893,-285.1357561350261,-225.53899845021795,-40412318.34573519
17693,-1611.1031071634354,812.484319140803,-243.79631295714375,-5822.32167335806
17694,-1041.371082973208,691.952191114723,-223.81077321142084,-754.51146031631
17695,2256.639266495894,1304.0831516254384,-137.19485368146857,37053.909510256366
17696,2526.0475647458434,666.7704427335694,-181.73385594235157,49672.7379750331
17697,-4122.3575269135845,-385.182776054796,-234.2967186775703,-610203.1202427931
17698,5133.824847302452,1151.6502133014558,-196.56717248843188,1752945.7673373676
17699,891.1064206949042,774.313238430648,-147.10563893895895,453.36849802546084
17700,1058.257410143453,-952.2632256553027,-82.2054930809746,878.7438712472098
17701,-642.1876366712635,698.1637561529844,-171.05634358808163,-114.14350761367677
17702,-4958.098798675409,-133.29773050998386,-300.44331032923367,-1500425.0521768942
17703,-5678.034537389082,153.95365722912737,-280.94465076108827,-2869403.3441795227
17704,-2201.404873751029,-522.4549061472707,-107.41466600185387,-28342.955791396806
17705,-393.9338315122581,-876.3208226010499,-195.58044938818165,-152.84824554251037
17706,1082.4515455264911,141.04685104479518,-267.2586135520937,542.8207209305234
17707,-3577.650797315262,1676.8544731169716,-64.89742948613687,-279731.94267542014
17708,2723.3909806817715,332.1552800767572,-87.26788658219857,70543.82046773144
17709,-1668.5091840953125,-241.41595397608586,-190.3056331867375,-7235.096093996406
17710,-5889.764228472,227.097438117304,-36.730514855902825,-3287527.8535114205
17711,-181.82004387674903,1355.9807322779855,-58.54777057427974,-94.53158634921772
17712,-2097.6203342537046,363.27697638182644,-76.66713819684858,-18915.898170604512
17713,4500.720994290283,-566.8985349675957,-71.37333426163036,822953.347738345
17714,-5780.380343886633,663.4871290907943,5.341167772487779,-2923376.8336537797
17715,518.3262596152334,-247.8457596134628,-163.53741816258258,12.958304905481295
17716,1015.3471409593906,-131.0076938792301,-127.21813878942018,429.8507672589101
17717,4812.359499231964,1233.943729785711,-20.102149711643932,1345648.445361292
17718,-649.5651316717198,-330.9949448519593,-88.00262051951721,-88.22895854439751
17719,95.33668880992175,-490.22224494428906,-153.1639972041723,-0.8655268951755446
17720,-3188.229236381252,340.58639084416296,-149.17536792861435,-156549.84924242817
17721,3464.831419788044,-948.1265842194498,-243.7514662539038,210112.75652119014
17722,3091.6320056479676,367.7287469026604,-157.588699624878,130030.3623852623
17723,-2741.6773496256087,481.8179134552903,-224.9725957137447,-75241.30587587097
17724,-859.9476649827781,1121.9371470448523,-93.08725762263356,-665.6137129166846
17725,856.742585748727,1395.6166788672222,-117.06017895042098,1500.5809373642455
17726,-2471.3815913544354,1488.1518466980854,-108.78021379688055,-48369.704114554166
17727,-476.39226069321273,116.54756868767109,-210.46687616529016,-16.610834904377505
17728,-649.4394524521296,59.07897889598078,-113.40919604559913,-62.31967481614947
17729,2986.477690324326,782.066236721754,-59.64827187291158,121971.46290511296
17730,-3704.7227579777837,47.86332455150537,-172.91339755850413,-339820.42050145817
17731,-1068.632710504921,411.11645494268396,-174.6177179198596,-727.9800957109848
17732,5608.952908107856,912.5754326916469,-158.93866817280892,2674114.4540865505
17733,-257.9552634221645,1003.5552320369267,-179.556983219982,-59.39641320987958
17734,-2860.638876159163,-290.1169087532345,-34.934779491405166,-93879.08554914375
17735,2319.9476918362843,789.820351110164,-101.87564162686557,35286.948197623664
17736,-698.6153815818183,117.29590808133364,-183.47087190179525,-95.67102650172772
17737,1943.3994999421495,817.6890717570824,-159.55037240820795,14738.218494894654
17738,378.3289324890671,-676.6810016584188,-150.61568247319562,18.579029381426672
17739,335.10707385713255,354.54108686892897,-153.58718252887326,3.4522805694343965
17740,2273.4429510286454,954.609351467496,-178.45468680359292,32414.74754146494
17741,1430.0460607029017,-668.1422266185915,-111.0830982504211,2630.9190217230316
17742,1023.2936894039334,-620.1306500253548,-113.15206916791213,522.5170828775867
17743,144.83501591748652,722.4504233942008,-235.1671546842215,12.184467745013112
17744,-4042.969562450001,-689.8110560114361,-104.09810862232814,-555353.6193240768
17745,-157.88285028431466,-109.63734360560466,-199.52685457242114,-0.6195302944840673
17746,-2943.1336711779854,577.9022414836968,-179.6658485072182,-104975.66844854123
17747,7009.054986285565,-266.1771261135153,-176.93567647383006,7598634.050661973
17748,1347.9756230827022,340.3616460519954,-105.80291110242055,2118.6815639987585
17749,-1009.7290364458629,-74.65008669154105,-30.272495003241403,-518.2797547692303
17750,-4465.7262683367635,699.3517003147543,-88.47652507010105,-815878.7194915276
17751,1595.8730792425845,1795.3154323842568,-32.46106572173903,15273.145232498682
17752,6566.370727115818,-1237.4316525465808,-251.20487380086914,5289380.452038571
17753,755.539658916239,1063.4454074938737,-283.6452788008379,433.20712010833364
17754,-238.12037184591645,-424.08848589749937,-122.65956698906349,-6.589358043209215
17755,2524.8498193973437,965.5708830778993,-84.66669345969102,56290.226464659274
17756,-2233.4448385305673,-663.2105166972282,-150.91734741439362,-32397.76236838101
17757,-5033.911253085467,-314.60121805602046,-159.4035814489876,-1591885.6751545516
17758,-90.17646713483606,-755.9307141572951,-168.9970880273149,-25.65467900289924
17759,-294.9340880967484,101.38298252048997,-31.683243671184144,-1.107551802790614
17760,-2155.114743333244,165.65032450228335,-74.8158280096118,-21977.105431150525
17761,-1308.5461941442666,-66.35445768403963,-254.64010447560625,-2231.9527952785215
17762,2027.869841812911,-251.05314799225988,-182.37519515256602,14184.831356428964
17763,-3820.317228075978,611.6061808113358,-34.36169165173983,-369836.4937736462
17764,4588.642529350848,605.4609365039875,-41.87235604352598,987112.0747517212
17765,3879.0030440710025,658.2646139955591,-199.05808762960936,413411.4759214756
17766,1340.1919755367821,936.9106283203273,-78.85731982989854,3161.1732633801053
17767,3713.3438258753013,853.2283467526673,-188.3705857714993,343021.5798144004
17768,-1823.7950994862688,409.67086113687856,-197.92722848198355,-9989.049069656721
17769,-2028.1411365733425,-219.34250053713043,14.329721348839286,-16511.99429536625
17770,2695.273279589654,558.9182039904107,-293.37030437770227,63721.19903312347
17771,-4164.100242111401,844.6889627446757,-271.18442981767555,-597062.1916884764
17772,-1096.3889399786478,693.4201293390681,-116.3532459759686,-887.5300786632939
17773,5847.881422245742,-263.6576182168386,-171.53591928889782,3053823.2840895974
17774,-1710.6415583684577,1323.5853117872336,-45.00019245071974,-8876.426155850562
17775,-4716.179124360834,-124.8761620391166,-150.83421936423028,-1133968.4415620838
17776,1655.648936139494,-294.7833488897005,-225.5090546045109,4884.485492885918
17777,-505.94641393908967,343.6077682021747,-227.7631884841037,-24.235537807725137
17778,2062.6075486038135,234.57315870614454,-138.75584715862178,16837.085907220186
17779,-916.2223828586726,1610.2683731389857,-198.0955124125074,-2092.044882416228
17780,-198.57859624681566,161.12620904248678,-73.68929771008563,-0.23784749463395102
17781,2460.0317688906243,1940.3303719700286,-141.56805845195424,74314.50715529449
17782,2975.4878734401345,1509.4453555757707,-128.73648435777537,140706.4114560224
17783,-5279.174535278707,1039.976384434074,-162.97255762397063,-1895779.8140285295
17784,-2649.5207239247834,146.91069912209935,-158.78680039621858,-63625.15713013836
17785,-5225.999958297439,548.6546530891325,-8.523342242684095,-1773300.821748778
17786,529.8770550817253,469.090404385872,-298.8006973441757,21.8035485879278
17787,-3676.921431248414,822.6666044812068,-62.514862512046975,-306378.42536685785
17788,1561.1567265045958,1107.9984329034148,-185.16137798636143,6346.547843850259
17789,-2168.8179476879036,1624.6263621093765,-96.7154482296105,-28655.867872498828
17790,4343.859510740327,-200.67721304836306,-111.3439638726103,693062.3476117274
17791,167.78325348283667,472.6646954472557,-78.96170581393909,2.514461626463215
17792,-731.9793811871087,-282.3247869348562,-107.88489355992402,-144.79781749101525
17793,2948.0074291572696,547.3841689108663,-223.91014533781566,102636.88712076549
17794,-19.429591832045304,1454.5943292864347,-126.70162819189846,45.800760980618975
17795,-4510.358883411953,-45.34156033077039,-242.93173599844658,-922656.5538419853
17796,-1061.9346356671563,222.67643388055907,-161.38249279563985,-695.92440394674
17797,4778.989894238257,-787.0737576819686,-215.02674036642986,1074690.2495156934
17798,5089.644583963694,898.3148558771835,-299.18744016139715,1599080.0738094677
17799,-1989.9163445125896,587.4179237051671,-76.10159678270323,-14523.203379808874
17800,2780.3934339222474,1347.875576766522,-197.00630660481517,94694.46742510203
17801,-4612.206289586539,-1092.1490779455467,-60.6677173781369,-1097338.3827924107
17802,1993.5578406910365,-47.39218060144867,-187.6325945634739,13195.454237769673
17803,2659.252312200494,-376.8985726172077,-145.1193187410627,56912.42865569259
17804,2221.061088573334,-407.6978714746941,-200.41969796209966,22250.175076543834
17805,446.59871036641505,47.97455642465738,-210.1263033425928,4.6262054462201
17806,49.603997729556696,-529.6416887368963,-191.7552810615685,-3.4580932394007924
17807,1823.71612856962,-213.4272970579397,-239.64860861750188,7993.0087010446105
17808,-2690.556225851739,-57.889018541367136,-65.95435982486417,-67875.34594424462
17809,4025.7031935179502,1320.3882400935343,-266.48765160787957,535400.6070621351
17810,1850.6314371299977,-785.3338857400579,-177.6073375249654,9227.523509886054
17811,214.10627184515812,1036.0250854868684,-103.25126086872628,75.82288921731377
17812,2694.2048333792636,518.9759055054085,-209.1539351717107,65528.74326862276
17813,-1852.3190425575917,64.64759936499004,-144.69003848226782,-10884.539031887867
17814,-1366.2614738202776,-161.71791266020892,-186.96222865676683,-2692.9097611800066
17815,-838.1169578606148,-178.99299368020428,-308.0263384765085,-326.58261807118964
17816,1065.6424969778152,105.60420938641894,-142.96420942704512,570.6695994010202
17817,1506.728584789036,-134.42261442371222,-88.0284855285895,3334.876790470438
17818,1227.9828876786542,236.48362224055225,-202.9928149815305,1159.5347287197744
17819,1514.5777419822732,569.3607294436629,-86.27700118092405,4225.206884032789
17820,-777.6563342643093,1225.701224587229,-38.608488073732175,-638.0393312489255
17821,3977.797848891161,-1241.5976160758253,-161.92831763696043,432751.1663210662
17822,2743.4077598622234,-636.8443059074673,-212.13742957823183,64786.98293597377
17823,-2974.2499707596626,367.8948418592973,-183.2306565849948,-111824.04013314472
17824,-63.1747222852747,-518.2211731588444,-145.7789336537327,-4.805470156349175
17825,-3625.182908020543,328.85387339333545,-193.69099444771223,-300502.35281155584
17826,-86.92033501731981,96.29509046441314,-98.24225098751245,-0.011367542294913853
17827,-5035.6637333058625,802.0883404781945,-218.27088118233752,-1520407.3948779525
17828,-1425.015457311665,335.00097022328794,-100.50590016777863,-2810.7976824985494
17829,-2116.1291171937796,-47.302887681054585,-197.05016347597893,-21937.12105575189
17830,3340.2618383963477,346.9425171391572,-98.67568861545121,194853.75953721727
17831,-3557.907932102663,-171.39065950922497,-139.03406822387933,-281405.1508361141
17832,1324.4228609275285,40.949065954461275,-140.15492840732094,1710.1257474862257
17833,3642.1157471697047,455.3259420005088,-152.1856222052618,298871.7387710592
17834,-1426.9475735604967,-204.29518011446442,-23.26899234983479,-2968.163459645912
17835,-3482.2072761791196,96.10891069002625,-3.762948537926519,-236944.0084701074
17836,2185.150874215555,-456.40901690671853,-92.2612615148451,21487.695361022965
17837,-22.58486862171985,-141.46870338612416,-155.96896186579758,-0.09624336165149013
17838,-2829.13217052275,449.60569836251966,-51.45317532408754,-83107.69310229614
17839,-1547.8800405999175,385.53786843677665,-79.83245922257791,-4177.9416123629335
17840,424.12776855275746,1456.6200584721032,-77.40836719185572,630.4372535122022
17841,-2879.2088573137758,1934.4779610269081,-244.0451685302674,-112753.37997210881
17842,1575.2714328594768,1145.341717680385,-69.89776962333302,7494.381602154904
17843,-523.6261840462221,1319.4212073658018,-123.58627444125811,-414.86891821538234
17844,4847.308363073652,832.8576335415008,-175.0300908411603,1283307.1094782215
17845,5573.221793825612,-475.3414880665106,-134.40670048804412,2392876.387597319
17846,3281.171729904268,-1168.0019662358081,-155.8202893715308,165558.37430889075
17847,67.595462390671,677.7334990961675,-149.70027925900408,4.724218414944904
17848,1181.424873322658,1225.5049577648676,-191.79986251216837,2455.4456227020146
17849,3946.8128465815757,51.65555318420843,-132.94272412466424,432491.03120432294
17850,1137.187851901987,-349.4496912076727,-162.2736168806824,748.5715384336326
17851,2093.3114880663325,117.91281623205353,-93.92210101547624,18189.577932030305
17852,-6820.395949568264,523.5008550983152,-153.76976236330128,-6893799.8901166925
17853,704.6406017268961,146.4013559086495,-93.58528754840046,75.6339069582688
17854,2738.135483064409,1350.9521991041688,-93.05536258525811,92753.96830595043
17855,306.27943513281286,598.4459753402557,-116.87758484828731,13.4451763318379
17856,-35.73334092995864,896.687193681055,-131.49340813132775,-0.58503403079204
17857,5155.099862324015,-144.36970701938378,-135.18101202490953,1637906.4193362705
17858,2757.2416413110227,626.0721188188616,-117.1686162136715,78066.47113091408
17859,1820.5093480724993,991.6936305915315,-140.54189811964804,11972.61384599821
17860,2824.75021286932,-589.3010179340389,-120.53699259218013,77535.6828574808
17861,2289.3686347186367,1301.7721151636783,46.538479660768814,43892.613161418485
17862,3995.7777180548014,148.62446276800688,-185.07673603363577,457255.1870797458
17863,5407.765275586173,1652.1018466207133,-104.90724591087141,2442953.6262199595
17864,-8.480089725107149,-367.62083441037885,-87.68105273911618,-0.49962024397775306
17865,742.2565465775982,-858.3753732567388,-197.04405639057947,194.3249452665093
17866,-1472.1715127625034,1670.926412403321,-242.70979266182667,-7496.371743323646
17867,1900.4860962618097,76.40903779672527,-164.88622529072677,10657.28945283881
17868,-5652.542116914556,613.8369083400164,-118.3477973486981,-2673517.3232744434
17869,-1751.3034000860864,2696.0068205083408,-151.45262588149996,-35132.4666570336
17870,3172.5769220320294,971.4247486756212,-79.39313281023605,168710.68052020652
17871,569.4012426697536,672.9227980388265,-129.39412997698497,77.18396021783626
17872,970.9110710844451,406.2198859176883,-112.42939729382924,438.52490849823323
17873,-1416.6647305260328,727.9956614600744,-215.09050996550246,-3074.7548797254726
17874,693.541473972331,273.16061929573317,-66.91381543375073,82.0477040957229
17875,-593.5149169692492,1360.2806930171112,-321.8803945660669,-579.271604755643
17876,500.38293277441693,1316.31241012612,-48.50858532765233,538.3712331186384
17877,4211.7751728483845,-121.53587716227656,-152.38792265326987,589971.9605464047
17878,-1646.968635766459,1158.168260461264,-108.07525987942626,-7011.641587051317
17879,2185.048137190976,-281.90987930043286,-196.16492393854455,20594.372825383627
17880,-3822.8573572481487,966.4718105445424,-164.74712265271654,-380991.03875752806
17881,-1056.6095864410077,-187.86965546641164,-157.36600404513635,-780.7583116579411
17882,-5441.820347704511,129.55366889723544,-143.8165998961255,-2268864.2339355717
17883,-1560.3559387010075,645.5780624998214,-122.54673852340036,-4545.746988766484
17884,-186.11065368573142,-11.353544323305243,-211.42226907707533,-0.6188156467072625
17885,1028.142846539374,-1302.0420059901903,-175.7874940054085,1305.9972626668887
17886,-1671.4676917090478,-294.67189701100153,-132.9141518213616,-7147.029732695327
17887,914.4673877464492,853.2759509605195,-168.71781634645967,557.5361069015776
17888,5803.023203052367,-136.6908258470416,-168.46458452440353,2955376.1511084433
17889,-6664.465025098776,102.05573789424383,8.89201540898921,-6090129.880590176
17890,298.1760337361675,1174.974934883495,-45.85972781618207,190.86427663946444
17891,-795.8298816868698,-241.21127932535103,-121.67806789918554,-207.08298704689273
17892,-4577.345012911554,485.5736591853632,-96.25754435175932,-931485.8057142156
17893,682.2930249203546,1062.3683105124721,-148.07306865862378,392.5242707276297
17894,5292.821095811777,-363.918915200981,-55.39464796492278,1880581.3169879876
17895,-787.540112497102,1117.1647433427224,-3.854559570152304,-502.66973536426997
17896,-1907.3929608448384,122.33847444717574,-297.48852509449,-13484.719124748366
17897,2429.7835831785837,216.08649281249345,-217.20211474252645,36896.462344993284
17898,2173.92071423458,749.3685596225633,-74.18227874815527,25883.30950203868
17899,858.6026470969495,213.1889550195969,-367.70051748868457,137.28167468673286
17900,-2045.490297625705,745.7186723716399,-213.17898487443358,-17771.712268938445
17901,-2257.0716313888797,596.1344312789828,-118.87621322973521,-27571.765608507143
17902,4699.162118705354,-411.21661390453903,-85.46799193502173,1025408.8129973452
17903,-3254.1808865499984,-246.34951903200817,-182.695980671089,-185465.6142092346
17904,7164.79407866737,226.89835381296993,-26.42155307569962,8855035.818954622
17905,-1222.8127880835286,1241.5383068000037,-102.44282989872394,-2363.8408020834063
17906,-1984.1369791226373,930.068739283685,-103.39373513280407,-15078.40169486088
17907,4017.5279335700616,1034.5109706281992,-156.29556693101637,523954.24608334206
17908,-3189.442057115277,2003.0345616241318,-11.84439117506571,-171395.7910524815
